SL,SMILE1,SMILE2,Temperature,Prompt,Non_Reactive_groups,Source_File
84,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C),1.0,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
85,CC(C)(c2ccc(Br)cc2)c1ccc(OCCOCCOCCOC1COC(=O)CCN)CCN,CON(CCS)CCOCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,1.0,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
86,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.0,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
87,CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4,COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)COCCC(CO)(COCCC)CO,1.0,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
88,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CC(C)(c2ccc(OCCOCC1CO1)cc2)c4ccc(OCCOCC3CO3)cc4,1.0,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
89,CC(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(C)C)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.3,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
90,CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6,CC(C)(C)C,1.3,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
91,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)C,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,1.3,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
92,CCC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.6,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
93,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.6,Create a thermoset polymer with Tg around 140°C and Er near 80 MPa.,[],Output\properties_generated_responses_s.json
94,C1OC1COC3COC4C(OC2CO2)COC34,CC(=O)OCCOCCOCCOC(=O)C(C)=O,0.8,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
95,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)C,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.0,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
96,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,Cc1ccc(OCC2CO2)cc1,1.0,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
97,C=CCOCC(CO)(COCC=C)COCC=C,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.3,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
98,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.3,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
99,C=CCc1ccccc1OCC2CO2,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.3,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
100,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,NICCCCN,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
101,O=CCOC(CC)(CO)CO,NCCNCCN,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
102,C1=COC1C2=COC2C3=COC3C4=COC4,NCCCOCCOCCCN,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
103,CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6,CCC(CO)(CO)CO,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
104,Nc2ccc(SSc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
105,C=CCOCC(CO)(COCC=C)COCC=C,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
106,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,C=C(N)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)N=C,0.8,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
107,C=Cc1cccc(C=C)c1,CCC(C=C)CCN,1.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
108,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4,1.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
109,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,O=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,1.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
110,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,O=CCOCC(CO)(COCC=C)COCC=C,1.3,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
111,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)C(C)(C)C1,1.3,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
112,C1OC1COC3COC4C(OC2CO2)COC34,CC,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
113,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,NOCCOCCOCCON,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
114,CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4,CC,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
115,C=C(C)C(=O)OCCOCCOCC(O)COC(=O)C(=C)C,CC1(C)CC(N)CC(C)(CN)C1,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
