SL,SMILE1,SMILE2,Temperature,Prompt,Non_Reactive_groups,Source_File
85,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.5,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
86,CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.5,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
87,CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.5,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
88,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
89,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
90,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
91,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
92,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
93,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
94,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
95,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
96,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
97,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
98,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
99,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
100,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
101,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCCCCCCCCCCN,0.8,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
102,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups vinyl(C=C) and hydroxyl(=O).",[],Output\mix_generated_responses_s.json
103,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups vinyl(C=C) and hydroxyl(=O).",[],Output\mix_generated_responses_s.json
104,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,0.8,"Create a thermoset polymer with Tg = 140°C, Er = 80 MPa, and monomers featuring thiol(CCS) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
105,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.8,"Create a thermoset polymer with Tg = 140°C, Er = 80 MPa, and monomers featuring thiol(CCS) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
106,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(CCS),0.8,"Create a thermoset polymer with Tg = 140°C, Er = 80 MPa, and monomers featuring thiol(CCS) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
107,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,0.8,"Create a thermoset polymer with Tg = 140°C, Er = 80 MPa, and monomers featuring thiol(CCS) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
108,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.8,"Suggest a TSMP system that satisfies Tg = 60°C and Er = 100 MPa, incorporating vinyl(C=C) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
109,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=CCc1ccccc1OCC(O)COc2ccccc2CC=C,0.8,"Suggest a TSMP system that satisfies Tg = 60°C and Er = 100 MPa, incorporating vinyl(C=C) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
110,C=C(C=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
111,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
112,CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CC3)cc4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
113,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
114,C=C(C=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C=O)OCC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
115,CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
116,CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,0.8,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
117,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CC(C)(C)N,1.0,Design a shape memory polymer with Tg ≈ 40°C and Er ≈ 80 MPa that includes epoxy(C1OC1) and imine(NC) groups.,[],Output\mix_generated_responses_s.json
118,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,CC(N)COCC(C)OCC(C)OCC(C)N,1.0,Design a shape memory polymer with Tg ≈ 40°C and Er ≈ 80 MPa that includes epoxy(C1OC1) and imine(NC) groups.,[],Output\mix_generated_responses_s.json
119,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,NCc1cccc(CN)c1,1.0,Design a shape memory polymer with Tg ≈ 40°C and Er ≈ 80 MPa that includes epoxy(C1OC1) and imine(NC) groups.,[],Output\mix_generated_responses_s.json
120,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.0,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 100 MPa, incorporating vinyl(C=C) and hydroxyl(=O) functionalities.",[],Output\mix_generated_responses_s.json
121,CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.0,Design a shape memory polymer with Tg ≈ 150°C and Er ≈ 200 MPa that includes vinyl(C=C) and thiol(CCS) groups.,[],Output\mix_generated_responses_s.json
122,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.0,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
123,CC(C/C=C\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.0,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
124,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,1.0,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
125,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,1.0,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
126,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
127,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
128,CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
129,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
130,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
131,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
132,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,1.0,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
133,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,NCc1cccc(CN)c1,1.3,"Create a thermoset polymer with Tg = 40°C, Er = 80 MPa, and monomers featuring epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
134,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.3,"Create a thermoset polymer with Tg = 40°C, Er = 80 MPa, and monomers featuring epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
135,C=C(C)C(=O)OCCCC,C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
136,C=Cc1cccc(C=C)c1,O=C(O)CCCC(=O)O,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
137,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
138,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
139,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,O=C(O)C(=O)N,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
140,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.3,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
141,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.3,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],Output\mix_generated_responses_s.json
142,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.3,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],Output\mix_generated_responses_s.json
143,CC(COc3ccc(C(C)(C)c2ccc(OCC(C)OCC1CO1)cc2)cc3)OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.3,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],Output\mix_generated_responses_s.json
144,Nc2ccc(Oc1ccc(N)cc1)cc2,C=C(C)C(=O)OCCCC,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
145,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,O=C(O)C=C,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
146,CCC(COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N)(COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)OCC(C)COCC(C)N)COC(=O)N,CCC(C=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
147,Nc2ccc(Oc1ccc(N)cc1)cc2,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
148,NCCCOCCOCCOC(=O)COC(=O)CC(C)(C)C,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
149,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,O=C(OCC1CO1)COC(=O)NCC2COCC2CC(=O)OCC1CO1,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
150,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,C=C(C)C(=C)OC(=O)CC(C)(C)C,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
151,CCS,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,1.3,"Generate a TSMP with Tg = 140°C and Er = 80 MPa, using functional groups thiol(CCS) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
152,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,1.3,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
153,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.3,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
154,C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(=C)C,1.3,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
155,CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.3,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
156,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCc1cc(C)c(N)c(CC)c1N,1.3,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
