Smiles,Ration_1,Ratio_2,Er,Tg
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.329803,101.586105
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,92.71608,84.26197
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,9.194126,29.59968
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,10.565917,32.62135
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,34.36818,213.01988
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=C)OCOCCOC(=O)C(=C)C']",0.6,0.4,16.817833,83.105774
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OC']",0.1,0.9,25.751503,150.03543
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2']",0.1,0.9,22.02803,116.415436
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCCC']",0.1,0.9,4.585759,56.10552
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,21.828026,118.48963
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,25.346272,151.1893
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,27.421766,155.69553
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,27.50623,150.73611
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,28.899261,143.44182
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,32.08327,183.03271
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,32.417725,188.09991
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,33.871246,240.50568
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.41898,102.4967
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,80.225624,75.24072
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CC(=O)OC(C)(C)C']",0.1,0.9,9.448221,56.99297
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CC(=O)OCCCC']",0.1,0.9,7.2090154,54.93813
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O']",0.1,0.9,230.7276,218.95128
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOC(CC)(CO)CO']",0.6,0.4,11.214164,44.071556
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,15.612738,62.279476
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,20.110416,65.2811
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C']",0.6,0.4,13.9061165,64.25868
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3']",0.1,0.9,30.477589,83.54199
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.2,0.8,14.978219,57.98568
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=COC(=O)CCCCCC(C)(C)C']",0.1,0.9,4.681339,67.51048
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=Cc1cccc(C=C)c1']",0.2,0.8,11.053505,85.94548
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=Cc1ccccc1']",0.4,0.6,7.969242,36.61159
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,29.386122,157.1536
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,12.933908,39.85262
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,14.542156,44.086815
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.3,0.7,37.170506,245.78842
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,36.61732,216.43922
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,21.722603,115.20961
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,25.302952,146.69098
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,27.66752,144.19574
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,28.934357,142.4889
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,33.87773,239.9791
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.515997,102.58581
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,79.27044,73.205444
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CC(=O)OCCCC']",0.1,0.9,7.460498,55.029594
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,15.850479,60.529053
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,20.105227,64.63934
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C']",0.6,0.4,14.297567,61.502293
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3']",0.1,0.9,30.254295,81.02651
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.2,0.8,14.285368,58.222366
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=COC(=O)CCCCCC(C)(C)C']",0.1,0.9,4.730516,67.278015
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=Cc1cccc(C=C)c1']",0.2,0.8,11.250536,87.36142
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,29.431723,156.30505
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,13.293554,40.12082
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,14.872857,43.913803
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.3,0.7,37.030178,245.77675
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,36.576626,216.82652
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,21.836561,107.21069
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.5,0.5,24.894451,139.55661
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,29.0279,144.17072
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.448591,102.659744
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,73.04346,68.314835
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,16.356743,54.14343
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,20.325539,64.95354
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=Cc1cccc(C=C)c1']",0.2,0.8,12.851316,89.38924
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,29.518208,157.31586
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,13.868894,40.96061
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,15.443526,44.54814
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.3,0.7,36.45969,240.92735
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,37.57001,217.6123
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,22.636906,94.99542
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.2,0.8,23.346249,127.19391
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,29.88786,103.64974
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.6,0.4,15.6734495,60.316803
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,18.624146,59.253544
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.3,0.7,19.97677,68.78862
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=Cc1cccc(C=C)c1']",0.2,0.8,18.26497,94.59996
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,16.178616,52.61876
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,17.499329,55.21109
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.2,0.8,38.067383,221.90732
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,38.675934,213.09802
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,24.281612,114.11124
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,27.347044,131.3995
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,29.496819,138.60703
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,29.854464,145.0285
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,31.599974,174.02238
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,35.809303,260.31403
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,30.403362,105.35407
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.6,0.4,19.306004,102.344925
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CC(=O)OC(C)(C)C']",0.6,0.4,18.076538,68.300415
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CC(=O)OCCCC']",0.6,0.4,18.025696,75.68718
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,21.384243,78.66084
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.6,0.4,26.388695,121.25816
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C']",0.6,0.4,20.864136,69.46772
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3']",0.6,0.4,18.93707,66.27418
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.6,0.4,17.39616,64.87979
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=COC(=O)CCCCCC(C)(C)C']",0.6,0.4,20.19804,83.58169
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'C=Cc1cccc(C=C)c1']",0.1,0.9,9.486483,83.33454
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,30.336685,165.1729
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,20.157555,83.65483
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,21.284777,72.517914
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,34.254852,209.39388
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,44.967255,199.23032
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=C)OCOCCOC(=O)C(=C)C']",0.6,0.4,21.127462,113.54297
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OC']",0.1,0.9,36.92469,144.49286
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2']",0.6,0.4,20.806477,130.27448
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCCC']",0.6,0.4,20.05405,77.20912
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,24.62104,115.58371
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,27.716606,133.34215
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,29.805214,141.47565
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,30.160564,148.853
"['C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,31.899015,177.36206
