SL,SMILE1,SMILE2,Temperature,Prompt,Non_Reactive_groups,Source_File
87,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.6,"Generate a TSMP with Tg = 60°C and Er = 100 MPa, using functional groups vinyl(C=C) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
88,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,1.6,"Generate a TSMP with Tg = 60°C and Er = 100 MPa, using functional groups vinyl(C=C) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
89,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,C=CCOC(CC)(CO)CO,1.6,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
90,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=CC,1.6,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
91,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,CC(N)COCC(C)OCC(C)OCC(C)COC(=O)CCS,2.0,"Create a thermoset polymer with Tg = 40°C, Er = 80 MPa, and monomers featuring epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
92,Cc3cc(c2cc(C)c(OCC1CO1)c(C(C)(C)C)c2)cc(C(C)(C)C)c3OCC4CO4,N,2.0,"Create a thermoset polymer with Tg = 40°C, Er = 80 MPa, and monomers featuring epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
93,C1OC1COC3COC4C(OC2CO2)COC34,NCc1cccc(N)c1,2.0,"Create a thermoset polymer with Tg = 40°C, Er = 80 MPa, and monomers featuring epoxy(C1OC1) and imine(NC) groups.",[],Output\mix_generated_responses_s.json
94,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,CC=CC(=O)OC,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
95,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
96,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,C=COc1cccc(C=O)c1,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
97,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,O=C(OCC1CO1)COCC2CO2,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
98,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
99,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=CCc1ccccc1OCC(O)COC(=O)CCCCCC(C)(C)C,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
100,CC(COc3ccc(C(C)(C)c2ccc(OCC(C)OCC1CO1)cc2)cc3)OCC4CO4,C=C(C)C(=O)OCC(C)OCC(C)OCC(C)N,2.0,Design a shape memory polymer with Tg ≈ 100°C and Er ≈ 100 MPa that includes vinyl(C=C) and hydroxyl(=O) groups.,[],Output\mix_generated_responses_s.json
101,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
102,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
103,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,CCSCOCSSCCS,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
104,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,C=Cc1cccc(C=C)c1,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
105,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=C(CCS)OCCCC,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
106,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CSCCOC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
107,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,2.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],Output\mix_generated_responses_s.json
108,CCCCCCCC3CCC(C(CC))C(=O)OCCOCCC2CCC(C(=O)OCC1CO1)C(=O)OCC2CO3,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,2.0,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
109,CC(=S)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,C=C,2.0,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
110,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.0,"Suggest a TSMP system that satisfies Tg = 140°C and Er = 80 MPa, incorporating thiol(CCS) and vinyl(C=C) functionalities.",[],Output\mix_generated_responses_s.json
111,C=C(C)C(=O)OC,C=C,2.0,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
112,CCCCCCCCCN,CC(C)(C)C,2.0,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
113,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,C=CCOCC(CO)(COCC=C)COCC=C,2.0,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
114,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,O=c1n(CCN)c(=O)n(CCN)c(=O)n1CCN,2.0,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
115,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,OP(=O)COC(=O)CCCCCC(C)(C)C,2.0,"Propose two monomers that form a TSMP with Tg around 60°C, Er near 100 MPa, and containing vinyl(C=C) and vinyl(C=C) groups.",[],Output\mix_generated_responses_s.json
116,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
117,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CC(CC)(C)N,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
118,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,c1cccc(C)c1,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
119,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,C=CCOCBCC(CO)(COCC=C)COCC=C,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],Output\mix_generated_responses_s.json
120,C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1,CC(C)(C)N,0.8,Propose two monomers that form a TSMP with Tg = 150°C and Er = 200 MPa.,[],Output\properties_generated_responses_s.json
121,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,NCCOCCOCCN,0.8,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
122,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.0,Create a thermoset polymer with Tg around 100°C and Er near 100 MPa.,[],Output\properties_generated_responses_s.json
123,C=CC(=O)OCCCC,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1.0,Generate a thermoset shape memory polymer with Tg = 150°C and Er = 200 MPa.,[],Output\properties_generated_responses_s.json
124,Nc2ccc(Oc1ccc(N)cc1)cc2,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,1.0,Generate a thermoset shape memory polymer with Tg = 150°C and Er = 200 MPa.,[],Output\properties_generated_responses_s.json
125,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.0,Generate a thermoset shape memory polymer with Tg = 150°C and Er = 200 MPa.,[],Output\properties_generated_responses_s.json
126,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,CC(C)(C)N,1.0,Design a TSMP with a glass transition temperature of 140°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
127,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC2OC2CC3OC3CC4OC4CC)OC(=O)CCCCCCCC5OC5CC6OC6CC7OC7CC,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.0,Design a TSMP with a glass transition temperature of 140°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
128,C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3,CC(CN)CCCN,1.0,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
129,CCCCCCCCCN,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.0,Suggest a polymer system for Tg ≈ 100°C and Er ≈ 100 MPa.,[],Output\properties_generated_responses_s.json
130,CCCCCCCCCCCCCCCN,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.0,Suggest a polymer system for Tg ≈ 100°C and Er ≈ 100 MPa.,[],Output\properties_generated_responses_s.json
131,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CCCCCCCCCN,1.3,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
132,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,CCCCCCCCCCN,1.3,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
133,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.3,Design a TSMP with a glass transition temperature of 100°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
134,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCc1cc(C)c(N)c(CC)c1N,1.3,Design a TSMP with a glass transition temperature of 100°C and an elastic recovery of 100 MPa.,[],Output\properties_generated_responses_s.json
135,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCc1cc(C)c(N)c(CC)c1N,1.3,Design a TSMP with a glass transition temperature of 150°C and an elastic recovery of 200 MPa.,[],Output\properties_generated_responses_s.json
136,C=C(C)C(=O)OC,CC(C)(C)N,1.3,Design a TSMP with a glass transition temperature of 150°C and an elastic recovery of 200 MPa.,[],Output\properties_generated_responses_s.json
137,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,1.3,Suggest a polymer system for Tg ≈ 140°C and Er ≈ 80 MPa.,[],Output\properties_generated_responses_s.json
138,CC(C/C=C\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.3,Suggest a polymer system for Tg ≈ 140°C and Er ≈ 80 MPa.,[],Output\properties_generated_responses_s.json
139,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCc1cc(C)c(N)c(CC)c1N,1.3,Suggest a polymer system for Tg ≈ 140°C and Er ≈ 80 MPa.,[],Output\properties_generated_responses_s.json
140,CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC)COC(=O)CCCCCC,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.3,Suggest a polymer system for Tg ≈ 140°C and Er ≈ 80 MPa.,[],Output\properties_generated_responses_s.json
141,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,CCc1cc(C)c(N)c(CC)c1N,1.3,Suggest a polymer system for Tg ≈ 140°C and Er ≈ 80 MPa.,[],Output\properties_generated_responses_s.json
142,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
143,C=CCOCC(CO)(COCC=C)COCC=C,CCS,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
144,C=COC(=O)CCCCCC(C)(C)C,C=COC(=O)CCCCCC(C)=O,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
145,C=C(C)C(=O)OC,C=COC(=O)CCCCCCCC(=O)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)C=C,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
146,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,O=C(O)CCCC(=O)O,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
147,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCc1cc(C)c(N)c(CC)c1N,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
148,C=C(C)C(=O)OCCCC,C=CC(=O)OCC(C)(C)C,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
149,N#COc3ccc(SCCCC(=O)OCC2CCC(C(=O)OCC1CCC(=O)OCCCCC(=O)OCC1CCC(=O)N)CC2)cc3,Nc2ccc(Cc1ccc(N)cc1)cc2,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
150,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
151,Nc2ccc(Cc1ccc(N)cc1)cc2,CCc1cc(C)c(N)c(CC)c1N,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
152,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,1.6,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 200 MPa.,[],Output\properties_generated_responses_s.json
153,C=Cc1cccc(C=C)c1,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.6,Propose two monomers that form a TSMP with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
154,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,CCCCCCCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.6,Propose two monomers that form a TSMP with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
155,C=CCOC(CC)(CO)CO,C=CCCCCCCCN,1.6,Propose two monomers that form a TSMP with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
156,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,1.6,Propose two monomers that form a TSMP with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
157,NCCCOC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,CCCCN,1.6,Generate a thermoset shape memory polymer with Tg = 60°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
158,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,NCO,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
159,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
160,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CC(=O)COCC(C)(C)C,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
161,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CCCCCCCCCCCCCCCCCN,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
162,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.6,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
163,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(CN)CCCN,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
164,C=C(C)C(=O)OCCN,C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
165,Nc2ccc(OOCC1CO1)cc2,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
166,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,CCOCCOCCOCCOCCOCC(C)(C)C,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
167,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,NCCNCCN,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
168,C=COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,NCCCOCCOCCCN,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],Output\properties_generated_responses_s.json
169,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,CCCCC,2.0,Propose two monomers that form a TSMP with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
170,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,NC,2.0,Propose two monomers that form a TSMP with Tg = 100°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
171,CC(COc4ccc(C(C)(C)c3ccc(OCC(C)OCC2CO2)cc3)cc4)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
172,O=C(OCC1CO1)C(=O)OCC3CO3,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
173,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
174,O=C1CCC(=O)O1,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
175,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
176,NCCCCOCCN,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
177,C=CC(=O)OCCCC,C=CC(=O)OCCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
178,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,2.0,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],Output\properties_generated_responses_s.json
179,CC(=O)C1CCCCC1C(C)=O,CC(COCC(C)OCC(C)OCC(C)N)(COCC(C)OCC(C)OCC(C)N)COCC(C)OCC(C)OCC(C)N,2.0,Generate a thermoset shape memory polymer with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
180,Nc2ccc(Oc1ccc(N)cc1)cc2,CSC,2.0,Generate a thermoset shape memory polymer with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
181,NCCNCCN(CCNCCC(CN)CCNCCN)CCNCCN(CCNCCN)CCNCCN(CCN)CCN,C=COCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,2.0,Generate a thermoset shape memory polymer with Tg = 140°C and Er = 80 MPa.,[],Output\properties_generated_responses_s.json
182,C=C(C)C(=C)OCOCCOC(=O)C(=C)C,CC(=O)CC(C)=O,2.0,Generate a thermoset shape memory polymer with Tg = 60°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
183,CC(C/C=C\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,2.0,Generate a thermoset shape memory polymer with Tg = 60°C and Er = 100 MPa.,[],Output\properties_generated_responses_s.json
